cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-date_patch,jem-id_species,jem-id_patched_cell_container,jem-id_rig_user,jem-roi_super,jem-roi_major,jem-roi_minor,cell_id,rna_amplification_pass_fail,Genes.Detected.CPM,avg.cor,ttype,supertype,subclass,ephys_qc,failed_bad_rs,failed_electrode_0,tau,avg_isi,upstroke_downstroke_ratio_short_square,threshold_v_ramp,peak_v_short_square,upstroke_downstroke_ratio_ramp,sag,trough_t_ramp,slow_trough_v_ramp,vrest,has_pause,trough_v_long_square,input_resistance_mohm,trough_t_short_square,fast_trough_v_ramp,trough_t_long_square,threshold_v_long_square,slow_trough_v_long_square,peak_t_ramp,threshold_t_short_square,slow_trough_t_long_square,input_access_resistance_ratio,fast_trough_t_long_square,ri,threshold_t_long_square,threshold_v_short_square,threshold_t_ramp,vm_for_sag,threshold_i_long_square,threshold_i_short_square,slow_trough_t_ramp,peak_v_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_t_ramp,initial_access_resistance_mohm,slow_trough_t_short_square,threshold_i_ramp,slow_trough_v_short_square,peak_t_short_square,trough_v_short_square,f_i_curve_slope,created_at,peak_t_long_square,seal_gohm,trough_v_ramp,latency,fast_trough_v_long_square,upstroke_downstroke_ratio_long_square,,peak_v_long_square,adaptation
Slc17a8-iCre;Ai14-490010.04.02.01,2.506380365,2.455851166,0.979839772,1.594740146,0.636272199,10/4/2019,Mouse,P8S4_191004_357_A01,lindsayn,Cortical,VISp,L5,961238285,Pass,7271,0.773382699,0468 L5 NP CTX Glut_3,L5 NP CTX Glut_3,L5 NP CTX,manual_passed,TRUE,TRUE,,,4.035510207,-48.93958664,36.9375,4.230940397,,1.198513333,-57.94583257,,,,,1.50324,-55.21458435,,,,1.147886667,0.5027,,,,,,-49.46875381,1.14736,,,280,1.198513333,40.32083511,-56.75000381,0.50594,1.150773333,,,16.25,,0.50318,-72.42500305,,55:14.1,,,-57.9458313,,,,,,
Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-453902.04.02.01,17.10414872,7.881042378,0.460767882,10.89081226,0.636735124,4/5/2019,Mouse,P8S4_190405_353_A01,lindsayn,Cortical,VISp,L6a,847045291,Pass,8586,0.705951085,0814 Sst Gaba_14,Sst Gaba_14,Sst,manual_passed,FALSE,FALSE,15.23849525,29.43,1.971143278,,15.08125019,,0.037596881,,,-65.16516418,,-52.86874771,208.884048,0.985473333,,0.5611,-35.54375076,,,0.5034,,0.054675822,0.56084,229.5624912,0.55862,-38.79166794,,-91.79374695,70,360,,,-55.4916687,0.5058,,11.420907,,,,0.5038,-66.02291107,0.065,41:59.6,0.55908,1.543130496,,0.01872,-52.70000076,1.929717383,,18.30624962,0.229357798
Htr3a-Cre_NO152;Ai14-442606.04.02.03,21.40623036,8.487113642,0.396478665,13.63130939,0.63679168,2/18/2019,Mouse,P8S4_190218_353_A01,lindsayn,Cortical,VISp,L5,824800372,Pass,9706,0.702000879,0757 Sst Gaba_1,Sst Gaba_1,Sst,manual_passed,FALSE,FALSE,20.23954175,42.92,1.758917553,-22.10833168,41.42499924,1.304437275,0.058491528,5.856166667,,-60.68260054,,-56.23749924,232.097424,0.52878,-54.53750229,0.55158,-30.19999886,,5.854653333,0.50306,,0.046737865,0.55148,204.1563094,0.54978,-36.35625076,5.854146667,-83.36875153,80,370,,32.77916718,-57.34999847,0.5047,5.856046667,10.847738,,133.9166718,,0.50346,-61.34999847,0.505769231,44:25.6,0.55022,1.514826496,-54.62916565,0.0189,-56.13124847,1.667846617,,40.14374924,0.029780101
Nos1-CreERT2;Sst-IRES-FlpO;Ai65-439904.04.02.02,4.213003565,3.088926002,0.733188556,2.682982245,0.636833604,1/31/2019,Mouse,P8S4_190131_355_A01,lindsayn,Cortical,VISp,L5,816370714,Pass,7473,0.761386563,0859 Sst Chodl Gaba_4,Sst Chodl Gaba_4,Sst Chodl,manual_passed,FALSE,FALSE,34.25653527,119.0025,2.171378384,-35.2729187,27.06875038,2.537301422,0.013207398,1.816986667,,-60.58610119,,-48.70000076,321.818944,1.518046667,-47.84999466,0.72228,-36.09375,,1.814906667,0.503666667,,0.055534655,0.72206,323.1250048,0.71964,-40.28958511,1.81434,-99.90000153,30,330,,33.98749924,-53.875,0.505726667,1.816833333,17.872104,,32.91666794,,0.504113333,-61.29166794,0.123684211,32:06.6,0.7202,3.507294976,-47.94166565,0.02752,-48.59375,2.634349846,,35.93124771,0.089553521
Nkx2-1-CreERT2;Ai14-465339.04.02.01,6.997872242,2.625850765,0.375235597,4.470165442,0.638789233,5/17/2019,Mouse,P8S4_190517_351_A01,lindsayn,Cortical,VISp,L5,870661094,Pass,9066,0.772286326,0724 Lamp5 Lhx6 Gaba_1,Lamp5 Lhx6 Gaba_1,Lamp5 Lhx6,manual_passed,FALSE,FALSE,11.44716606,77.36363636,2.616920246,-31.5083313,20.9537487,3.868594589,0.034771938,7.37724,-59.95208232,-76.16572444,,-59.21875,164.9972,0.726088,-57.91250229,1.0372,-32.9375,-59.21875,7.36536,0.503176,1.0372,0.112209686,1.03294,148.9999443,1.02586,-36.63124847,7.364853333,-92.86875153,190,700,7.37724,22.08749962,-69.17624664,0.51044,7.372393333,18.514284,,171.7083282,,0.503548,-76.4937439,0.225531915,31:51.8,1.02636,3.964770816,-59.95208359,0.07302,-57.10625076,3.936158455,,23.48124886,-0.016239222
Ctgf-T2A-dgCre;Ai14-536722.05.02.02,3.044449211,1.880510608,0.617684999,1.950614394,0.640711754,7/27/2020,Mouse,P8S4_200727_353_A01,lindsayn,Cortical,VISp,L6b,1038785288,Pass,8119,0.750681274,0418 L6b/CT ENT Glut_3,L6b/CT ENT Glut_3,L6b/CT ENT,auto_passed,FALSE,FALSE,23.15298924,59.709375,4.839188968,-36.12291718,37.81875229,5.230411276,0.07426127,1.789708333,-49.7416687,-64.49807739,,-53.80000305,392.115072,1.08594,-39.58333206,1.345215,-38.39374924,,1.73831,0.5031425,,0.043759323,1.255925,327.7189136,1.25046,-39.06874847,1.73777,-98.93750763,20,350,1.789708333,40.61874771,-46.95625305,0.508235,1.743088333,17.15869,,31,,0.50359,-64.8343811,0.26736193,19:30.9,1.250975,7.053127168,-49.7416687,0.0308,-39.59999847,5.999376855,,42.38750458,0.031212977
Gad2-IRES-Cre;Ai14-471959.04.02.01,2.306663655,1.66514033,0.721882588,1.47864135,0.641030324,7/1/2019,Mouse,P8S4_190701_351_A01,lindsayn,Cortical,VISp,L5,898485751,Pass,9242,0.827348929,0367 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,17.13110481,105.5111111,3.159285744,-48.01875305,22.75000191,3.335059949,0.173619941,4.27384,,-73.93830872,,-48.16875076,,0.57804,-48.6708374,0.61736,-48.75000381,,4.271606667,0.50322,,,0.61712,134.781301,0.61442,-48.56875229,4.27108,-88.13749695,90,690,,27.68541908,-53.81250381,0.50564,4.273466667,,,94.33333588,,0.50368,-75.57500458,0.169117647,21:46.9,0.61496,,-48.85416794,0.04412,-48,3.581243996,,21.14999962,0.112097301
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-471380.04.02.01,3.223350635,1.40949462,0.437276232,2.067866588,0.641527039,6/27/2019,Mouse,P8S4_190627_354_A01,lindsayn,Cortical,VISp,L5,896044181,Pass,10038,0.821823979,0369 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,17.8264965,86.13454545,3.306539788,-39.56875229,37.28750229,3.423082282,0.213798985,2.9189,-56.04791768,-69.61691666,,-58.58125305,,0.58605,-44.56458664,0.92256,-39.27499771,,2.847353333,0.50312,,,0.86056,158.3124101,0.85772,-41.484375,2.84686,-87.46875,59.99999619,610,2.9189,40.49375153,-49.671875,0.50538,2.849586667,,,58.70833206,,0.50354,-70.8656311,0.235000018,15:00.3,0.85822,,-56.04791641,0.04064,-43.96250153,3.564024153,,41.48749924,0.027728031
Htr3a-Cre_NO152;Ai14-445711.03.02.02,9.280568446,3.930134315,0.423479913,5.957363016,0.641917901,2/25/2019,Mouse,P8S4_190225_352_A01,lindsayn,Cortical,TEa,L5,828733159,Pass,7891,0.68770937,0671 Sncg Gaba_2,Sncg Gaba_2,Sncg,manual_passed,TRUE,TRUE,,,2.837259737,-28.52708435,33.50937653,4.697728353,,4.756366667,-52.3375028,,,,,0.86151,-48.72083664,,,,4.740426667,0.5032,,,,,,-36.38437271,4.739906667,,,520,4.756366667,36.84583664,-44.05000305,0.50519,4.747133333,,,106.0833359,,0.5036,-70.29062653,,49:15.8,,,-52.33750534,,,,,,
Vip-IRES-Cre;Ai14-445683.03.02.02,9.927727993,4.38860448,0.44205527,6.378565112,0.642499988,3/1/2019,Mouse,P8S4_190301_353_A01,lindsayn,Cortical,VISp,L2-3,831201867,Pass,8826,0.728674823,0645 Vip Gaba_6,Vip Gaba_6,Vip,manual_passed,FALSE,FALSE,18.28919132,6.486666667,2.635400047,-26.58749962,36.48749924,1.723054656,0.25061509,16.59624,,-64.78675613,,-47.11874771,309.60512,0.98686,-41.23125076,0.587,-33.8125,,15.46338,0.50324,,0.051097701,0.58694,249.9374449,0.5852,-41.84375,15.46274,-92.51249695,60,330,,15.53749943,-50.55624771,0.50488,15.46528,15.82011,,374.125,,0.5036,-65.10624695,0.012087912,28:54.2,0.58558,1.15226176,-70.4375,0.0266,-47.07500076,2.572454193,,32.18124771,0.125170119
Esr2-IRES2-Cre;Ai14-557045.05.09.01,7.148553187,2.641790244,0.369555933,4.609108483,0.644761025,12/9/2020,Mouse,P8S4_201209_352_A01,lindsayn,Subcortical,MB,SNr,1069223587,Pass,9995,0.677764196,3439 SNr-VTA Pax5 Npas1 Gaba_1,SNr-VTA Pax5 Npas1 Gaba_1,SNr-VTA Pax5 Npas1,auto_passed,FALSE,FALSE,30.33577268,40.09979167,1.916744059,-35.59375,13,1.851161926,0.225932658,2.778336667,-51.65625381,-64.98135738,,-52.3125,905.201856,1.045475,-50.92708206,0.905095,-34.28125,-52.3125,2.772471667,0.50331,0.905095,0.018511808,0.893315,292.3626602,0.89153,-41.12500381,2.772103333,-99.28125,42,420,2.76929,14.72916698,-54.37500381,0.50509,2.773865,16.756923,,56.875,,0.50365,-65.34375,0.467292089,36:42.4,0.891895,2.184018688,-51.36458206,0.031775,-50.46875381,1.886190228,,15.28125095,0.006255643
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.02,4.516717843,2.710075744,0.600009971,2.933109376,0.649389552,1/30/2019,Mouse,P8S4_190130_352_A01,lindsayn,Cortical,VISp,L5,815437180,Pass,10846,0.679939582,0758 Sst Gaba_1,Sst Gaba_1,Sst,manual_passed,TRUE,TRUE,,,2.286576599,-24.35000038,34.83680725,1.947982234,,4.426766667,-46.20000458,,,,,0.905075556,-45.86250305,,,,4.424906667,0.503004444,,,,,,-39.50069046,4.424413333,,,469.9999695,4.53958,30.20208549,-54.56111145,0.504846667,4.42654,,,98.20833588,,0.503411111,-61.05208206,,47:08.5,,,-46.00625229,,,,,,
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-511205.10.09.03,11.06436414,7.050357006,0.637213031,7.193833359,0.65018046,2/20/2020,Mouse,PFS4_200220_706_A01,jessicat,Cortical,RSPv,L5,1009055523,Pass,8311,0.657225128,0758 Sst Gaba_1,Sst Gaba_1,Sst,auto_passed,FALSE,FALSE,23.44931574,68.01538462,1.786287001,-34.56041718,34.93124771,1.721613522,0.166881576,3.54918,,-70.51012475,,-57.66875076,278.404736,0.7123,-55.95833206,0.61296,-37.71875,,3.547913333,0.50328,,0.037482498,0.6128,265.3551102,0.61124,-41.91875076,3.547453333,-100.4499969,60,560,,35.55833054,-58.86874771,0.50492,3.54908,10.435305,,76.25,,0.5037,-72.24375153,0.33,21:14.6,0.61166,1.407220096,-56.02708435,0.03686,-57.5625,1.749643088,,33.89374924,0.038866613
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-550808.03.02.01,13.15704253,6.877572905,0.522729397,8.57156231,0.65148093,10/27/2020,Mouse,P8S4_201027_353_A01,lindsayn,Cortical,VISp,L5,1059522368,Pass,7025,0.658286643,0759 Sst Gaba_1,Sst Gaba_1,Sst,auto_passed,FALSE,FALSE,14.14715802,46.342,1.655840642,-21.04166603,21.6875,1.270487749,0.068215087,7.837223333,,-69.84573135,,-51.75000381,192.048064,0.747125,-48.38541794,0.590685,-28.59375,,7.835486667,0.503175,,0.026930959,0.5905,163.4373814,0.58864,-37.12500381,7.835003333,-88.28125,119.9999924,680,,21.13541603,-55.56250381,0.50535,7.83703,5.1720385,,183.4166718,,0.50357,-70.56250763,0.194999973,24:53.0,0.58907,1.47189184,-48.57291794,0.034415,-51.50000381,1.522242453,,22.5,0.065799712
Pvalb-IRES-Cre;Ai14-442768.04.02.02,16.91281498,7.283534536,0.430651819,11.0439969,0.652995785,2/14/2019,Mouse,P8S4_190214_355_A01,lindsayn,Cortical,VISp,L4,823261804,Pass,8040,0.750983968,0740 Pvalb Gaba_3,Pvalb Gaba_3,Pvalb,manual_passed,FALSE,FALSE,10.56636381,20.37782609,1.510977435,-35.70416641,18.59375,1.323027357,0.060374115,6.9434,,-80.52352836,,-61.66875076,285.935264,0.66832,-62.00416565,0.7377,-35.82500076,,6.942433333,0.50318,,0.04871033,0.73766,156.25,0.7364,-47.22499847,6.94208,-99.91249847,160,490,,19.10000038,-65.95624542,0.5044,6.943306667,13.928001,,161.125,,0.5035,-81.13124847,1.036206897,20:01.7,0.73676,3.883021568,-62.10625076,0.06132,-61.60625076,1.374053727,,18.58124924,0.007266087
Sncg-IRES2-FlpO-neo;Ai65F-460308.03.02.01,10.64640848,5.001206654,0.469755285,6.957055631,0.65346503,4/30/2019,Mouse,P8S4_190430_351_A01,lindsayn,Cortical,VISp,L2-3,859636693,Pass,7782,0.675477622,0667 Sncg Gaba_1,Sncg Gaba_1,Sncg,manual_passed,TRUE,TRUE,,,2.44364403,-40.68124771,37.41250229,2.814426329,,2.017566667,-51.7520841,,,,,1.439,-52.95833206,,,,2.015926667,0.50336,,,,,,-44.640625,2.015466667,,,350,2.045093333,40.85000229,-56.67500305,0.50504,2.01746,,,37.91666794,,0.50377,-65.61250305,,19:13.4,,,-53.02083206,,,,,,
Vip-IRES-Cre;Ai14-579328.06.03.03,8.299073691,3.08838271,0.372135834,5.423958662,0.653561935,5/25/2021,Mouse,PJS4_210525_802_A01,sarav,Subcortical,STRd,CP,1105270762,Pass,6340,0.706421963,0639 Vip Gaba_4,Vip Gaba_4,Vip,auto_failed,FALSE,FALSE,,,,,,,,,,,,,429.088608,,,,,,,,,0.027475453,,,,,,,,,,,,,,11.789404,,,,,,,,,0.432041984,,,,,,,
Slc32a1-IRES-Cre;Ai14-511086.07.06.01,13.23921006,5.953003177,0.449649424,8.658446982,0.654000272,2/25/2020,Mouse,P8S4_200225_351_A01,lindsayn,Cortical,ORB,L5,1010171597,Pass,7264,0.708848279,0781 Sst Gaba_5,Sst Gaba_5,Sst,auto_passed,FALSE,FALSE,7.58586914,14.932,1.475319552,-20.61874962,34.11874771,0.863411422,0.026068946,11.96172,,-68.50653631,,-55.98749924,211.890384,0.70824,-49.14999771,0.52622,-27.48749924,,11.9601,0.50316,,0.049085342,0.52618,151.6249478,0.5246,-39.16875076,11.95946,-85.96875,200,430,,14.8125,-58.64374924,0.50468,11.96158,10.400712,,286.5,,0.5036,-68.5,0.335,19:00.2,0.52506,1.188411264,-49.21249771,0.00796,-55.92499924,1.324684007,,29.86874962,0.008135747
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-511610.08.09.01,8.625678088,3.831626076,0.444211578,5.64867289,0.654867111,2/24/2020,Mouse,P8S4_200224_355_A01,lindsayn,Cortical,RSPd,L5,1009949153,Pass,5805,0.71699836,0758 Sst Gaba_1,Sst Gaba_1,Sst,auto_passed,FALSE,FALSE,37.65874845,66.06461538,2.102062807,-36.59999466,34.91875076,1.943657789,0.128215209,2.267766667,,-70.85645512,,-60.29375076,279.918368,1.04562,-57.45208359,0.75226,-40.0625,,2.266453333,0.50288,,0.05372203,0.75224,259.170711,0.75056,-44.14374924,2.266013333,-99.90625,34,530,,34.18958282,-60.84999847,0.5045,2.26766,15.037783,,44.20833206,,0.50328,-70.86875153,0.254178674,31:43.8,0.751,1.8656256,-57.54375076,0.042,-60.26250076,1.932424154,,31.23124886,0.036325982
Pvalb-IRES-Cre;Ai14-448830.03.02.02,3.697424225,3.243436376,0.877215104,2.433063191,0.658042746,3/14/2019,Mouse,P8S4_190314_352_A01,lindsayn,Cortical,VISp,L6a,837121769,Pass,9018,0.760803524,0747 Pvalb Gaba_4,Pvalb Gaba_4,Pvalb,manual_passed,FALSE,FALSE,7.558032569,55.244,1.472367455,,19.55989647,,0.014597831,,,-71.21134313,,-65.56874847,160.001792,0.902318333,,0.5126,-42.23749924,,,0.502873333,,0.085866645,0.51254,104.603298,0.51144,-51.91926575,,-83.58124542,240,330,,,-71.83802032,0.503996667,,13.738817,,,,0.503171667,-73.91718292,0.324137931,18:13.2,0.51174,1.09197696,,0.00904,-65.49375153,1.477256715,,23.69999886,0.011699891
Gad2-IRES-Cre;Ai14-473098.02.02.01,3.562221873,2.784233336,0.781600202,2.358966818,0.662217824,7/8/2019,Mouse,P8S4_190708_352_A01,lindsayn,Cortical,VISp,L5,901086894,Pass,8768,0.739428522,0037 L6 IT CTX Glut_1,L6 IT CTX Glut_1,L6 IT CTX,manual_passed,TRUE,TRUE,,,3.392207558,-42.99375534,26.46875191,3.634093444,,1.850446667,-57.52916845,,,,,1.24658,-48.04166794,,,,1.779086667,0.5032,,,,,,-47.00000381,1.778453333,,,380,1.850446667,31.28541756,-48.95625305,0.50602,1.78406,,,32,,0.50372,-71.23125458,,20:56.9,,,-57.52917099,,,,,,
Vip-IRES-Cre;Ai14-504181.11.02.01,3.149484115,1.322476861,0.419902693,2.090860628,0.663874003,1/6/2020,Mouse,P8S4_200106_351_A01,lindsayn,Cortical,SSp,L5,998047571,Pass,8458,0.750287595,0070 L4/5 IT CTX Glut_1,L4/5 IT CTX Glut_1,L4/5 IT CTX,manual_passed,TRUE,TRUE,,,5.22256227,-36.70624924,49.54196548,5.117771389,,2.56022,-52.97708384,,,,,0.776671429,-43.03125,,,,2.44244,0.503128571,,,,,,-41.29642868,2.44148,,,930,2.56022,46.76041794,-45.46429062,0.509325714,2.4513,,,48.58333206,,0.503937143,-63.72857285,,15:48.1,,,-52.9770813,,,,,,
